iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
COL,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,2803054.871,tonnes,annual,2023-10-03 21:12:43.448926,
COL,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,273.1883094,tonnes,annual,2023-10-03 21:12:43.448943,
COL,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,33.13955569,tonnes,annual,2023-10-03 21:12:43.44895,
COL,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,2856959.172,tonnes,annual,2023-10-03 21:12:43.448959,
COL,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,2856977.527,tonnes,annual,2023-10-03 21:12:43.44898,
COM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.449933,
COM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.449945,
COM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.449953,
COM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.449963,
COM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.449971,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.450551,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.450563,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.450571,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.450581,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.450589,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,58545.08129,tonnes,annual,2023-10-03 21:12:43.451177,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,8.794338248,tonnes,annual,2023-10-03 21:12:43.451187,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,0.874879352,tonnes,annual,2023-10-03 21:12:43.451194,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,60215.02898,tonnes,annual,2023-10-03 21:12:43.451202,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,60215.29219,tonnes,annual,2023-10-03 21:12:43.45121,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,703711.8771,tonnes,annual,2023-10-03 21:12:43.451887,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,105.7079457,tonnes,annual,2023-10-03 21:12:43.451897,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,10.51604981,tonnes,annual,2023-10-03 21:12:43.451905,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,723784.6484,tonnes,annual,2023-10-03 21:12:43.451913,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,723787.8122,tonnes,annual,2023-10-03 21:12:43.45192,
CUW,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.452481,
CUW,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.452502,
CUW,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.452512,
CUW,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.452521,
CUW,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.45253,
CXR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.453084,
CXR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.453096,
CXR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.453104,
CXR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.453113,
CXR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.453122,
CYM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.45368,
CYM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.453692,
CYM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.4537,
CYM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.45371,
CYM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.453718,
CYP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.45426,
CYP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.454272,
CYP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.45428,
CYP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.45429,
CYP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.454298,
CZE,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,1353135.409,tonnes,annual,2023-10-03 21:12:43.454867,
CZE,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,96.59241322,tonnes,annual,2023-10-03 21:12:43.454877,
CZE,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,13.66600763,tonnes,annual,2023-10-03 21:12:43.454884,
CZE,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,1372833.26,tonnes,annual,2023-10-03 21:12:43.454892,
CZE,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,1372931.092,tonnes,annual,2023-10-03 21:12:43.4549,
DEU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,28707287.99,tonnes,annual,2023-10-03 21:12:43.455465,
DEU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,1533.510248,tonnes,annual,2023-10-03 21:12:43.455475,
DEU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,268.1440036,tonnes,annual,2023-10-03 21:12:43.455482,
DEU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,29036797.98,tonnes,annual,2023-10-03 21:12:43.455498,
DEU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,29038823.27,tonnes,annual,2023-10-03 21:12:43.455507,
DJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.45605,
DJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.456061,
DJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.456069,
DJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.456079,
DJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.456088,
DMA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.456661,
DMA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.456679,
DMA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.456688,
DMA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.456698,
DMA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.456707,
DNK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,1833023.681,tonnes,annual,2023-10-03 21:12:43.457267,
DNK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,86.09025381,tonnes,annual,2023-10-03 21:12:43.457277,
DNK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,16.59090405,tonnes,annual,2023-10-03 21:12:43.457284,
DNK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,1852028.88,tonnes,annual,2023-10-03 21:12:43.457292,
DNK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,1852154.604,tonnes,annual,2023-10-03 21:12:43.457299,
DOM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,83248.62705,tonnes,annual,2023-10-03 21:12:43.457874,
DOM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,11.35531795,tonnes,annual,2023-10-03 21:12:43.457884,
DOM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,1.039410838,tonnes,annual,2023-10-03 21:12:43.457891,
DOM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,85386.09078,tonnes,annual,2023-10-03 21:12:43.457907,
DOM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,85386.40127,tonnes,annual,2023-10-03 21:12:43.457914,
DZA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,5537636.058,tonnes,annual,2023-10-03 21:12:43.45847,
DZA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,354.147898,tonnes,annual,2023-10-03 21:12:43.45848,
DZA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,58.16968378,tonnes,annual,2023-10-03 21:12:43.458487,
DZA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,5612485.551,tonnes,annual,2023-10-03 21:12:43.458503,
DZA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,5612532.783,tonnes,annual,2023-10-03 21:12:43.458511,
ECU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,1437501.241,tonnes,annual,2023-10-03 21:12:43.459073,
ECU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,109.6366511,tonnes,annual,2023-10-03 21:12:43.459083,
ECU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,15.87472128,tonnes,annual,2023-10-03 21:12:43.45909,
ECU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,1459971.546,tonnes,annual,2023-10-03 21:12:43.459098,
ECU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,1459982.921,tonnes,annual,2023-10-03 21:12:43.459105,
EGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,4549942.8,tonnes,annual,2023-10-03 21:12:43.459695,
EGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,315.3591263,tonnes,annual,2023-10-03 21:12:43.459705,
EGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,47.56427292,tonnes,annual,2023-10-03 21:12:43.459712,
EGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,4615163.861,tonnes,annual,2023-10-03 21:12:43.459721,
EGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,4615401.776,tonnes,annual,2023-10-03 21:12:43.459728,
ERI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.460294,
ERI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.460306,
ERI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.460314,
ERI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.460324,
ERI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.460333,
ESH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.460885,
ESH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.460897,
ESH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.460906,
ESH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.460915,
ESH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.460924,
ESP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,12057917.9,tonnes,annual,2023-10-03 21:12:43.461467,
ESP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,574.0824039,tonnes,annual,2023-10-03 21:12:43.461478,
ESP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,108.6830005,tonnes,annual,2023-10-03 21:12:43.461485,
ESP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,12183955.71,tonnes,annual,2023-10-03 21:12:43.461501,
ESP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,12184924.12,tonnes,annual,2023-10-03 21:12:43.46151,
EST,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.462063,
EST,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.462074,
EST,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.462083,
EST,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.462092,
EST,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.462101,
ETH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.462671,
ETH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.46269,
ETH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.462699,
ETH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.462709,
ETH,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.462719,
FIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,2580593.52,tonnes,annual,2023-10-03 21:12:43.463276,
FIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,118.3102467,tonnes,annual,2023-10-03 21:12:43.463286,
FIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,22.5932865,tonnes,annual,2023-10-03 21:12:43.463293,
FIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,2606619.829,tonnes,annual,2023-10-03 21:12:43.463302,
FIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,2606870.635,tonnes,annual,2023-10-03 21:12:43.463309,
FJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.463895,
FJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.463907,
FJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.463915,
FJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.463925,
FJI,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.463934,
FLK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.464482,
FLK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.464509,
FLK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.464519,
FLK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.464529,
FLK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.464542,
FRA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,16336641.32,tonnes,annual,2023-10-03 21:12:43.46572,
FRA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,783.6288109,tonnes,annual,2023-10-03 21:12:43.465731,
FRA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,152.1605232,tonnes,annual,2023-10-03 21:12:43.465738,
FRA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,16510121.14,tonnes,annual,2023-10-03 21:12:43.465747,
FRA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,16510872.82,tonnes,annual,2023-10-03 21:12:43.465755,
FRO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.466319,
FRO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.466332,
FRO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.466341,
FRO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.466351,
FRO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.466361,
FSM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.46695,
FSM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.466971,
FSM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.466981,
FSM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.466991,
FSM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.467001,
GAB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,111917.3931,tonnes,annual,2023-10-03 21:12:43.467594,
GAB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,15.56971612,tonnes,annual,2023-10-03 21:12:43.467605,
GAB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,1.28409338,tonnes,annual,2023-10-03 21:12:43.467612,
GAB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,114807.1194,tonnes,annual,2023-10-03 21:12:43.467621,
GAB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,114807.4938,tonnes,annual,2023-10-03 21:12:43.467629,
GBR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,15355928.83,tonnes,annual,2023-10-03 21:12:43.4685,
GBR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,741.6865477,tonnes,annual,2023-10-03 21:12:43.468528,
GBR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,145.190268,tonnes,annual,2023-10-03 21:12:43.468545,
GBR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,15520607.93,tonnes,annual,2023-10-03 21:12:43.468573,
GBR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,15521010.8,tonnes,annual,2023-10-03 21:12:43.468581,
GEO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.469305,
GEO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.469318,
GEO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.469327,
GEO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.469338,
GEO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.469348,
GGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.469926,
GGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.469938,
GGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.469948,
GGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.469958,
GGY,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.469967,
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,207936.6022,tonnes,annual,2023-10-03 21:12:43.470554,
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,28.53938764,tonnes,annual,2023-10-03 21:12:43.470565,
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,2.543278976,tonnes,annual,2023-10-03 21:12:43.470572,
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,213289.2583,tonnes,annual,2023-10-03 21:12:43.47058,
GHA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,213290.0134,tonnes,annual,2023-10-03 21:12:43.470588,
GIB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.471148,
GIB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.47116,
GIB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.471169,
GIB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.471178,
GIB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.471188,
GIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.471833,
GIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.471845,
GIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.471854,
GIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.471863,
GIN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.471872,
GLP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.472433,
GLP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.472445,
GLP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,n2o,,tonnes,annual,2023-10-03 21:12:43.472453,
GLP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_100yr,,tonnes,annual,2023-10-03 21:12:43.472464,
GLP,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2e_20yr,,tonnes,annual,2023-10-03 21:12:43.472473,
GMB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,co2,,tonnes,annual,2023-10-03 21:12:43.47305,
GMB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-refining,ch4,,tonnes,annual,2023-10-03 21:12:43.473062,
